,Country Name,Country Code,Gender,Atrybut,Wartość,Year,Country,Continent,Continent_Gender
8055,Portugal,PRT,Female,2015,5445951,2015,Portugal,Europe,Europe-Female
8056,Portugal,PRT,Female,2016,5433909,2016,Portugal,Europe,Europe-Female
8057,Portugal,PRT,Female,2017,5425635,2017,Portugal,Europe,Europe-Female
8058,Portugal,PRT,Female,2018,5424120,2018,Portugal,Europe,Europe-Female
8059,Portugal,PRT,Female,2019,5430271,2019,Portugal,Europe,Europe-Female
8060,Portugal,PRT,Female,2020,5437732,2020,Portugal,Europe,Europe-Female
8061,Portugal,PRT,Female,2021,5473258,2021,Portugal,Europe,Europe-Female
8062,Portugal,PRT,Female,2022,5498027,2022,Portugal,Europe,Europe-Female
8063,Portugal,PRT,Female,2023,5557489,2023,Portugal,Europe,Europe-Female
8232,Romania,ROU,Female,2000,11571276,2000,Romania,Europe,Europe-Female
8233,Romania,ROU,Female,2001,11420812,2001,Romania,Europe,Europe-Female
8234,Romania,ROU,Female,2002,11218841,2002,Romania,Europe,Europe-Female
8235,Romania,ROU,Female,2003,11136920,2003,Romania,Europe,Europe-Female
8236,Romania,ROU,Female,2004,11070152,2004,Romania,Europe,Europe-Female
8237,Romania,ROU,Female,2005,10998038,2005,Romania,Europe,Europe-Female
8238,Romania,ROU,Female,2006,10929699,2006,Romania,Europe,Europe-Female
8239,Romania,ROU,Female,2007,10767349,2007,Romania,Europe,Europe-Female
8240,Romania,ROU,Female,2008,10589029,2008,Romania,Europe,Europe-Female
8241,Romania,ROU,Female,2009,10502500,2009,Romania,Europe,Europe-Female
8242,Romania,ROU,Female,2010,10442125,2010,Romania,Europe,Europe-Female
8243,Romania,ROU,Female,2011,10391699,2011,Romania,Europe,Europe-Female
8244,Romania,ROU,Female,2012,10345857,2012,Romania,Europe,Europe-Female
8245,Romania,ROU,Female,2013,10308025,2013,Romania,Europe,Europe-Female
8246,Romania,ROU,Female,2014,10269735,2014,Romania,Europe,Europe-Female
8247,Romania,ROU,Female,2015,10220714,2015,Romania,Europe,Europe-Female
8248,Romania,ROU,Female,2016,10160603,2016,Romania,Europe,Europe-Female
8249,Romania,ROU,Female,2017,10102021,2017,Romania,Europe,Europe-Female
8250,Romania,ROU,Female,2018,10044758,2018,Romania,Europe,Europe-Female
8251,Romania,ROU,Female,2019,9994608,2019,Romania,Europe,Europe-Female
8252,Romania,ROU,Female,2020,9944933,2020,Romania,Europe,Europe-Female
8253,Romania,ROU,Female,2021,9876919,2021,Romania,Europe,Europe-Female
8254,Romania,ROU,Female,2022,9833682,2022,Romania,Europe,Europe-Female
8255,Romania,ROU,Female,2023,9833726,2023,Romania,Europe,Europe-Female
8808,San Marino,SMR,Female,2000,13702,2000,San Marino,Europe,Europe-Female
8809,San Marino,SMR,Female,2001,13957,2001,San Marino,Europe,Europe-Female
8810,San Marino,SMR,Female,2002,14283,2002,San Marino,Europe,Europe-Female
8811,San Marino,SMR,Female,2003,14603,2003,San Marino,Europe,Europe-Female
8812,San Marino,SMR,Female,2004,14847,2004,San Marino,Europe,Europe-Female
8813,San Marino,SMR,Female,2005,15049,2005,San Marino,Europe,Europe-Female
8814,San Marino,SMR,Female,2006,15264,2006,San Marino,Europe,Europe-Female
8815,San Marino,SMR,Female,2007,15473,2007,San Marino,Europe,Europe-Female
8816,San Marino,SMR,Female,2008,15648,2008,San Marino,Europe,Europe-Female
8817,San Marino,SMR,Female,2009,15838,2009,San Marino,Europe,Europe-Female
8818,San Marino,SMR,Female,2010,16137,2010,San Marino,Europe,Europe-Female
8819,San Marino,SMR,Female,2011,16665,2011,San Marino,Europe,Europe-Female
8820,San Marino,SMR,Female,2012,17037,2012,San Marino,Europe,Europe-Female
8821,San Marino,SMR,Female,2013,17098,2013,San Marino,Europe,Europe-Female
8822,San Marino,SMR,Female,2014,17148,2014,San Marino,Europe,Europe-Female
8823,San Marino,SMR,Female,2015,17242,2015,San Marino,Europe,Europe-Female
8824,San Marino,SMR,Female,2016,17381,2016,San Marino,Europe,Europe-Female
8825,San Marino,SMR,Female,2017,17492,2017,San Marino,Europe,Europe-Female
8826,San Marino,SMR,Female,2018,17530,2018,San Marino,Europe,Europe-Female
8827,San Marino,SMR,Female,2019,17527,2019,San Marino,Europe,Europe-Female
8828,San Marino,SMR,Female,2020,17444,2020,San Marino,Europe,Europe-Female
8829,San Marino,SMR,Female,2021,17326,2021,San Marino,Europe,Europe-Female
8830,San Marino,SMR,Female,2022,17281,2022,San Marino,Europe,Europe-Female
8831,San Marino,SMR,Female,2023,17261,2023,San Marino,Europe,Europe-Female
8936,Serbia,SRB,Female,2000,3887892,2000,Serbia,Europe,Europe-Female
8937,Serbia,SRB,Female,2001,3883138,2001,Serbia,Europe,Europe-Female
8938,Serbia,SRB,Female,2002,3881249,2002,Serbia,Europe,Europe-Female
8939,Serbia,SRB,Female,2003,3873864,2003,Serbia,Europe,Europe-Female
8940,Serbia,SRB,Female,2004,3865190,2004,Serbia,Europe,Europe-Female
8941,Serbia,SRB,Female,2005,3854522,2005,Serbia,Europe,Europe-Female
8942,Serbia,SRB,Female,2006,3840939,2006,Serbia,Europe,Europe-Female
8943,Serbia,SRB,Female,2007,3827397,2007,Serbia,Europe,Europe-Female
8944,Serbia,SRB,Female,2008,3813031,2008,Serbia,Europe,Europe-Female
8945,Serbia,SRB,Female,2009,3799644,2009,Serbia,Europe,Europe-Female
8946,Serbia,SRB,Female,2010,3786331,2010,Serbia,Europe,Europe-Female
8947,Serbia,SRB,Female,2011,3758250,2011,Serbia,Europe,Europe-Female
8948,Serbia,SRB,Female,2012,3741536,2012,Serbia,Europe,Europe-Female
8949,Serbia,SRB,Female,2013,3724821,2013,Serbia,Europe,Europe-Female
8950,Serbia,SRB,Female,2014,3708638,2014,Serbia,Europe,Europe-Female
8951,Serbia,SRB,Female,2015,3691286,2015,Serbia,Europe,Europe-Female
8952,Serbia,SRB,Female,2016,3672802,2016,Serbia,Europe,Europe-Female
8953,Serbia,SRB,Female,2017,3653751,2017,Serbia,Europe,Europe-Female
8954,Serbia,SRB,Female,2018,3633970,2018,Serbia,Europe,Europe-Female
8955,Serbia,SRB,Female,2019,3614847,2019,Serbia,Europe,Europe-Female
8956,Serbia,SRB,Female,2020,3591804,2020,Serbia,Europe,Europe-Female
8957,Serbia,SRB,Female,2021,3558849,2021,Serbia,Europe,Europe-Female
8958,Serbia,SRB,Female,2022,3470118,2022,Serbia,Europe,Europe-Female
8959,Serbia,SRB,Female,2023,3445036,2023,Serbia,Europe,Europe-Female
9192,Slovenia,SVN,Female,2000,1021311,2000,Slovenia,Europe,Europe-Female
9193,Slovenia,SVN,Female,2001,1022211,2001,Slovenia,Europe,Europe-Female
9194,Slovenia,SVN,Female,2002,1022497,2002,Slovenia,Europe,Europe-Female
9195,Slovenia,SVN,Female,2003,1021709,2003,Slovenia,Europe,Europe-Female
9196,Slovenia,SVN,Female,2004,1020858,2004,Slovenia,Europe,Europe-Female
9197,Slovenia,SVN,Female,2005,1020982,2005,Slovenia,Europe,Europe-Female
9198,Slovenia,SVN,Female,2006,1022532,2006,Slovenia,Europe,Europe-Female
9199,Slovenia,SVN,Female,2007,1026612,2007,Slovenia,Europe,Europe-Female
9200,Slovenia,SVN,Female,2008,1026544,2008,Slovenia,Europe,Europe-Female
9201,Slovenia,SVN,Female,2009,1033990,2009,Slovenia,Europe,Europe-Female
9202,Slovenia,SVN,Female,2010,1036572,2010,Slovenia,Europe,Europe-Female
9203,Slovenia,SVN,Female,2011,1037546,2011,Slovenia,Europe,Europe-Female
9204,Slovenia,SVN,Female,2012,1039195,2012,Slovenia,Europe,Europe-Female
9205,Slovenia,SVN,Female,2013,1040114,2013,Slovenia,Europe,Europe-Female
9206,Slovenia,SVN,Female,2014,1040642,2014,Slovenia,Europe,Europe-Female
9207,Slovenia,SVN,Female,2015,1039891,2015,Slovenia,Europe,Europe-Female
9208,Slovenia,SVN,Female,2016,1038201,2016,Slovenia,Europe,Europe-Female
9209,Slovenia,SVN,Female,2017,1036459,2017,Slovenia,Europe,Europe-Female
9210,Slovenia,SVN,Female,2018,1037800,2018,Slovenia,Europe,Europe-Female
9211,Slovenia,SVN,Female,2019,1042591,2019,Slovenia,Europe,Europe-Female
9212,Slovenia,SVN,Female,2020,1047063,2020,Slovenia,Europe,Europe-Female
9213,Slovenia,SVN,Female,2021,1048601,2021,Slovenia,Europe,Europe-Female
9214,Slovenia,SVN,Female,2022,1050321,2022,Slovenia,Europe,Europe-Female
9215,Slovenia,SVN,Female,2023,1054325,2023,Slovenia,Europe,Europe-Female
9256,Sweden,SWE,Female,2000,4485532,2000,Sweden,Europe,Europe-Female
9257,Sweden,SWE,Female,2001,4495417,2001,Sweden,Europe,Europe-Female
9258,Sweden,SWE,Female,2002,4507394,2002,Sweden,Europe,Europe-Female
9259,Sweden,SWE,Female,2003,4521528,2003,Sweden,Europe,Europe-Female
9260,Sweden,SWE,Female,2004,4536646,2004,Sweden,Europe,Europe-Female
9261,Sweden,SWE,Female,2005,4551999,2005,Sweden,Europe,Europe-Female
9262,Sweden,SWE,Female,2006,4574597,2006,Sweden,Europe,Europe-Female
9263,Sweden,SWE,Female,2007,4604872,2007,Sweden,Europe,Europe-Female
9264,Sweden,SWE,Female,2008,4636700,2008,Sweden,Europe,Europe-Female
9265,Sweden,SWE,Female,2009,4672101,2009,Sweden,Europe,Europe-Female
9266,Sweden,SWE,Female,2010,4707641,2010,Sweden,Europe,Europe-Female
9267,Sweden,SWE,Female,2011,4738700,2011,Sweden,Europe,Europe-Female
9268,Sweden,SWE,Female,2012,4768910,2012,Sweden,Europe,Europe-Female
9269,Sweden,SWE,Female,2013,4804202,2013,Sweden,Europe,Europe-Female
9270,Sweden,SWE,Female,2014,4846823,2014,Sweden,Europe,Europe-Female
9271,Sweden,SWE,Female,2015,4892930,2015,Sweden,Europe,Europe-Female
9272,Sweden,SWE,Female,2016,4949232,2016,Sweden,Europe,Europe-Female
9273,Sweden,SWE,Female,2017,5010725,2017,Sweden,Europe,Europe-Female
9274,Sweden,SWE,Female,2018,5063720,2018,Sweden,Europe,Europe-Female
9275,Sweden,SWE,Female,2019,5110007,2019,Sweden,Europe,Europe-Female
9276,Sweden,SWE,Female,2020,5142210,2020,Sweden,Europe,Europe-Female
9277,Sweden,SWE,Female,2021,5169131,2021,Sweden,Europe,Europe-Female
9278,Sweden,SWE,Female,2022,5201777,2022,Sweden,Europe,Europe-Female
9279,Sweden,SWE,Female,2023,5224802,2023,Sweden,Europe,Europe-Female
10152,Ukraine,UKR,Female,2000,26402974,2000,Ukraine,Europe,Europe-Female
10153,Ukraine,UKR,Female,2001,26143936,2001,Ukraine,Europe,Europe-Female
10154,Ukraine,UKR,Female,2002,25912812,2002,Ukraine,Europe,Europe-Female
10155,Ukraine,UKR,Female,2003,25714014,2003,Ukraine,Europe,Europe-Female
10156,Ukraine,UKR,Female,2004,25531650,2004,Ukraine,Europe,Europe-Female
10157,Ukraine,UKR,Female,2005,25361812,2005,Ukraine,Europe,Europe-Female
10158,Ukraine,UKR,Female,2006,25204855,2006,Ukraine,Europe,Europe-Female
10159,Ukraine,UKR,Female,2007,25065410,2007,Ukraine,Europe,Europe-Female
10160,Ukraine,UKR,Female,2008,24938391,2008,Ukraine,Europe,Europe-Female
10161,Ukraine,UKR,Female,2009,24827572,2009,Ukraine,Europe,Europe-Female
10162,Ukraine,UKR,Female,2010,24720003,2010,Ukraine,Europe,Europe-Female
10163,Ukraine,UKR,Female,2011,24619417,2011,Ukraine,Europe,Europe-Female
10164,Ukraine,UKR,Female,2012,24540714,2012,Ukraine,Europe,Europe-Female
10165,Ukraine,UKR,Female,2013,24465742,2013,Ukraine,Europe,Europe-Female
10166,Ukraine,UKR,Female,2014,24331203,2014,Ukraine,Europe,Europe-Female
10167,Ukraine,UKR,Female,2015,24260001,2015,Ukraine,Europe,Europe-Female
10168,Ukraine,UKR,Female,2016,24181888,2016,Ukraine,Europe,Europe-Female
10169,Ukraine,UKR,Female,2017,24090080,2017,Ukraine,Europe,Europe-Female
10170,Ukraine,UKR,Female,2018,23982374,2018,Ukraine,Europe,Europe-Female
10171,Ukraine,UKR,Female,2019,23871817,2019,Ukraine,Europe,Europe-Female
10172,Ukraine,UKR,Female,2020,23737604,2020,Ukraine,Europe,Europe-Female
10173,Ukraine,UKR,Female,2021,23554678,2021,Ukraine,Europe,Europe-Female
10174,Ukraine,UKR,Female,2022,20550751,2022,Ukraine,Europe,Europe-Female
10175,Ukraine,UKR,Female,2023,20128390,2023,Ukraine,Europe,Europe-Female
10856,Albania,ALB,Male,2000,1531486,2000,Albania,Europe,Europe-Male
10857,Albania,ALB,Male,2001,1516640,2001,Albania,Europe,Europe-Male
10858,Albania,ALB,Male,2002,1512520,2002,Albania,Europe,Europe-Male
10859,Albania,ALB,Male,2003,1508084,2003,Albania,Europe,Europe-Male
10860,Albania,ALB,Male,2004,1503547,2004,Albania,Europe,Europe-Male
10861,Albania,ALB,Male,2005,1497909,2005,Albania,Europe,Europe-Male
10862,Albania,ALB,Male,2006,1490629,2006,Albania,Europe,Europe-Male
10863,Albania,ALB,Male,2007,1481621,2007,Albania,Europe,Europe-Male
10864,Albania,ALB,Male,2008,1472476,2008,Albania,Europe,Europe-Male
10865,Albania,ALB,Male,2009,1464541,2009,Albania,Europe,Europe-Male
10866,Albania,ALB,Male,2010,1458913,2010,Albania,Europe,Europe-Male
10867,Albania,ALB,Male,2011,1456171,2011,Albania,Europe,Europe-Male
10868,Albania,ALB,Male,2012,1454486,2012,Albania,Europe,Europe-Male
10869,Albania,ALB,Male,2013,1452162,2013,Albania,Europe,Europe-Male
10870,Albania,ALB,Male,2014,1449241,2014,Albania,Europe,Europe-Male
10871,Albania,ALB,Male,2015,1444890,2015,Albania,Europe,Europe-Male
10872,Albania,ALB,Male,2016,1442176,2016,Albania,Europe,Europe-Male
10873,Albania,ALB,Male,2017,1440219,2017,Albania,Europe,Europe-Male
10874,Albania,ALB,Male,2018,1435881,2018,Albania,Europe,Europe-Male
10875,Albania,ALB,Male,2019,1428828,2019,Albania,Europe,Europe-Male
10876,Albania,ALB,Male,2020,1419264,2020,Albania,Europe,Europe-Male
10877,Albania,ALB,Male,2021,1404454,2021,Albania,Europe,Europe-Male
10878,Albania,ALB,Male,2022,1385573,2022,Albania,Europe,Europe-Male
10879,Albania,ALB,Male,2023,1367813,2023,Albania,Europe,Europe-Male
10920,Andorra,AND,Male,2000,34285,2000,Andorra,Europe,Europe-Male
10921,Andorra,AND,Male,2001,35151,2001,Andorra,Europe,Europe-Male
10922,Andorra,AND,Male,2002,36773,2002,Andorra,Europe,Europe-Male
10923,Andorra,AND,Male,2003,38429,2003,Andorra,Europe,Europe-Male
10924,Andorra,AND,Male,2004,40082,2004,Andorra,Europe,Europe-Male
10925,Andorra,AND,Male,2005,41679,2005,Andorra,Europe,Europe-Male
10926,Andorra,AND,Male,2006,41829,2006,Andorra,Europe,Europe-Male
10927,Andorra,AND,Male,2007,40535,2007,Andorra,Europe,Europe-Male
10928,Andorra,AND,Male,2008,39191,2008,Andorra,Europe,Europe-Male
10929,Andorra,AND,Male,2009,37787,2009,Andorra,Europe,Europe-Male
10930,Andorra,AND,Male,2010,36307,2010,Andorra,Europe,Europe-Male
10931,Andorra,AND,Male,2011,35672,2011,Andorra,Europe,Europe-Male
10932,Andorra,AND,Male,2012,35885,2012,Andorra,Europe,Europe-Male
10933,Andorra,AND,Male,2013,36043,2013,Andorra,Europe,Europe-Male
10934,Andorra,AND,Male,2014,36148,2014,Andorra,Europe,Europe-Male
10935,Andorra,AND,Male,2015,36188,2015,Andorra,Europe,Europe-Male
10936,Andorra,AND,Male,2016,36628,2016,Andorra,Europe,Europe-Male
10937,Andorra,AND,Male,2017,37380,2017,Andorra,Europe,Europe-Male
10938,Andorra,AND,Male,2018,38071,2018,Andorra,Europe,Europe-Male
10939,Andorra,AND,Male,2019,38842,2019,Andorra,Europe,Europe-Male
10940,Andorra,AND,Male,2020,39615,2020,Andorra,Europe,Europe-Male
10941,Andorra,AND,Male,2021,40361,2021,Andorra,Europe,Europe-Male
10942,Andorra,AND,Male,2022,40786,2022,Andorra,Europe,Europe-Male
10943,Andorra,AND,Male,2023,40903,2023,Andorra,Europe,Europe-Male
11304,Austria,AUT,Male,2000,3874820,2000,Austria,Europe,Europe-Male
11305,Austria,AUT,Male,2001,3894335,2001,Austria,Europe,Europe-Male
11306,Austria,AUT,Male,2002,3918661,2002,Austria,Europe,Europe-Male
11307,Austria,AUT,Male,2003,3941237,2003,Austria,Europe,Europe-Male
11308,Austria,AUT,Male,2004,3968722,2004,Austria,Europe,Europe-Male
11309,Austria,AUT,Male,2005,3999610,2005,Austria,Europe,Europe-Male
11310,Austria,AUT,Male,2006,4022191,2006,Austria,Europe,Europe-Male
11311,Austria,AUT,Male,2007,4036230,2007,Austria,Europe,Europe-Male
11312,Austria,AUT,Male,2008,4049665,2008,Austria,Europe,Europe-Male
11313,Austria,AUT,Male,2009,4061602,2009,Austria,Europe,Europe-Male
11314,Austria,AUT,Male,2010,4072621,2010,Austria,Europe,Europe-Male
11315,Austria,AUT,Male,2011,4088543,2011,Austria,Europe,Europe-Male
11316,Austria,AUT,Male,2012,4110918,2012,Austria,Europe,Europe-Male
11317,Austria,AUT,Male,2013,4139517,2013,Austria,Europe,Europe-Male
11318,Austria,AUT,Male,2014,4177916,2014,Austria,Europe,Europe-Male
11319,Austria,AUT,Male,2015,4236544,2015,Austria,Europe,Europe-Male
11320,Austria,AUT,Male,2016,4292559,2016,Austria,Europe,Europe-Male
11321,Austria,AUT,Male,2017,4325519,2017,Austria,Europe,Europe-Male
11322,Austria,AUT,Male,2018,4347806,2018,Austria,Europe,Europe-Male
11323,Austria,AUT,Male,2019,4367938,2019,Austria,Europe,Europe-Male
11324,Austria,AUT,Male,2020,4387322,2020,Austria,Europe,Europe-Male
11325,Austria,AUT,Male,2021,4407703,2021,Austria,Europe,Europe-Male
11326,Austria,AUT,Male,2022,4451539,2022,Austria,Europe,Europe-Male
11327,Austria,AUT,Male,2023,4498048,2023,Austria,Europe,Europe-Male
11496,Belgium,BEL,Male,2000,5012963,2000,Belgium,Europe,Europe-Male
11497,Belgium,BEL,Male,2001,5030684,2001,Belgium,Europe,Europe-Male
11498,Belgium,BEL,Male,2002,5053895,2002,Belgium,Europe,Europe-Male
11499,Belgium,BEL,Male,2003,5076053,2003,Belgium,Europe,Europe-Male
11500,Belgium,BEL,Male,2004,5099079,2004,Belgium,Europe,Europe-Male
11501,Belgium,BEL,Male,2005,5128227,2005,Belgium,Europe,Europe-Male
11502,Belgium,BEL,Male,2006,5163364,2006,Belgium,Europe,Europe-Male
11503,Belgium,BEL,Male,2007,5202866,2007,Belgium,Europe,Europe-Male
11504,Belgium,BEL,Male,2008,5245964,2008,Belgium,Europe,Europe-Male
11505,Belgium,BEL,Male,2009,5290436,2009,Belgium,Europe,Europe-Male
11506,Belgium,BEL,Male,2010,5341400,2010,Belgium,Europe,Europe-Male
11507,Belgium,BEL,Male,2011,5414163,2011,Belgium,Europe,Europe-Male
11508,Belgium,BEL,Male,2012,5450949,2012,Belgium,Europe,Europe-Male
11509,Belgium,BEL,Male,2013,5480089,2013,Belgium,Europe,Europe-Male
11510,Belgium,BEL,Male,2014,5508176,2014,Belgium,Europe,Europe-Male
11511,Belgium,BEL,Male,2015,5544490,2015,Belgium,Europe,Europe-Male
11512,Belgium,BEL,Male,2016,5576976,2016,Belgium,Europe,Europe-Male
11513,Belgium,BEL,Male,2017,5602537,2017,Belgium,Europe,Europe-Male
11514,Belgium,BEL,Male,2018,5632391,2018,Belgium,Europe,Europe-Male
11515,Belgium,BEL,Male,2019,5667234,2019,Belgium,Europe,Europe-Male
11516,Belgium,BEL,Male,2020,5695855,2020,Belgium,Europe,Europe-Male
11517,Belgium,BEL,Male,2021,5722387,2021,Belgium,Europe,Europe-Male
11518,Belgium,BEL,Male,2022,5774066,2022,Belgium,Europe,Europe-Male
11519,Belgium,BEL,Male,2023,5844542,2023,Belgium,Europe,Europe-Male
11752,Bulgaria,BGR,Male,2000,3936609,2000,Bulgaria,Europe,Europe-Male
11753,Bulgaria,BGR,Male,2001,3857899,2001,Bulgaria,Europe,Europe-Male
11754,Bulgaria,BGR,Male,2002,3774971,2002,Bulgaria,Europe,Europe-Male
11755,Bulgaria,BGR,Male,2003,3745714,2003,Bulgaria,Europe,Europe-Male
11756,Bulgaria,BGR,Male,2004,3718227,2004,Bulgaria,Europe,Europe-Male
11757,Bulgaria,BGR,Male,2005,3691351,2005,Bulgaria,Europe,Europe-Male
11758,Bulgaria,BGR,Male,2006,3665020,2006,Bulgaria,Europe,Europe-Male
11759,Bulgaria,BGR,Male,2007,3640438,2007,Bulgaria,Europe,Europe-Male
11760,Bulgaria,BGR,Male,2008,3617711,2008,Bulgaria,Europe,Europe-Male
11761,Bulgaria,BGR,Male,2009,3597386,2009,Bulgaria,Europe,Europe-Male
11762,Bulgaria,BGR,Male,2010,3576521,2010,Bulgaria,Europe,Europe-Male
11763,Bulgaria,BGR,Male,2011,3555965,2011,Bulgaria,Europe,Europe-Male
11764,Bulgaria,BGR,Male,2012,3537445,2012,Bulgaria,Europe,Europe-Male
11765,Bulgaria,BGR,Male,2013,3519159,2013,Bulgaria,Europe,Europe-Male
11766,Bulgaria,BGR,Male,2014,3500151,2014,Bulgaria,Europe,Europe-Male
11767,Bulgaria,BGR,Male,2015,3478837,2015,Bulgaria,Europe,Europe-Male
11768,Bulgaria,BGR,Male,2016,3455141,2016,Bulgaria,Europe,Europe-Male
11769,Bulgaria,BGR,Male,2017,3430331,2017,Bulgaria,Europe,Europe-Male
11770,Bulgaria,BGR,Male,2018,3406489,2018,Bulgaria,Europe,Europe-Male
11771,Bulgaria,BGR,Male,2019,3383675,2019,Bulgaria,Europe,Europe-Male
11772,Bulgaria,BGR,Male,2020,3363373,2020,Bulgaria,Europe,Europe-Male
11773,Bulgaria,BGR,Male,2021,3335414,2021,Bulgaria,Europe,Europe-Male
11774,Bulgaria,BGR,Male,2022,3135133,2022,Bulgaria,Europe,Europe-Male
11775,Bulgaria,BGR,Male,2023,3118409,2023,Bulgaria,Europe,Europe-Male
11880,Bosnia and Herzegovina,BIH,Male,2000,2038674,2000,Bosnia and Herzegovina,Europe,Europe-Male
11881,Bosnia and Herzegovina,BIH,Male,2001,2046480,2001,Bosnia and Herzegovina,Europe,Europe-Male
11882,Bosnia and Herzegovina,BIH,Male,2002,2048780,2002,Bosnia and Herzegovina,Europe,Europe-Male
11883,Bosnia and Herzegovina,BIH,Male,2003,2042127,2003,Bosnia and Herzegovina,Europe,Europe-Male
11884,Bosnia and Herzegovina,BIH,Male,2004,2021970,2004,Bosnia and Herzegovina,Europe,Europe-Male
11885,Bosnia and Herzegovina,BIH,Male,2005,1997892,2005,Bosnia and Herzegovina,Europe,Europe-Male
11886,Bosnia and Herzegovina,BIH,Male,2006,1979755,2006,Bosnia and Herzegovina,Europe,Europe-Male
11887,Bosnia and Herzegovina,BIH,Male,2007,1955141,2007,Bosnia and Herzegovina,Europe,Europe-Male
11888,Bosnia and Herzegovina,BIH,Male,2008,1923825,2008,Bosnia and Herzegovina,Europe,Europe-Male
11889,Bosnia and Herzegovina,BIH,Male,2009,1891814,2009,Bosnia and Herzegovina,Europe,Europe-Male
11890,Bosnia and Herzegovina,BIH,Male,2010,1859263,2010,Bosnia and Herzegovina,Europe,Europe-Male
11891,Bosnia and Herzegovina,BIH,Male,2011,1826158,2011,Bosnia and Herzegovina,Europe,Europe-Male
11892,Bosnia and Herzegovina,BIH,Male,2012,1792508,2012,Bosnia and Herzegovina,Europe,Europe-Male
11893,Bosnia and Herzegovina,BIH,Male,2013,1765649,2013,Bosnia and Herzegovina,Europe,Europe-Male
11894,Bosnia and Herzegovina,BIH,Male,2014,1745230,2014,Bosnia and Herzegovina,Europe,Europe-Male
11895,Bosnia and Herzegovina,BIH,Male,2015,1724918,2015,Bosnia and Herzegovina,Europe,Europe-Male
11896,Bosnia and Herzegovina,BIH,Male,2016,1706069,2016,Bosnia and Herzegovina,Europe,Europe-Male
11897,Bosnia and Herzegovina,BIH,Male,2017,1688023,2017,Bosnia and Herzegovina,Europe,Europe-Male
11898,Bosnia and Herzegovina,BIH,Male,2018,1670236,2018,Bosnia and Herzegovina,Europe,Europe-Male
11899,Bosnia and Herzegovina,BIH,Male,2019,1652504,2019,Bosnia and Herzegovina,Europe,Europe-Male
11900,Bosnia and Herzegovina,BIH,Male,2020,1632854,2020,Bosnia and Herzegovina,Europe,Europe-Male
11901,Bosnia and Herzegovina,BIH,Male,2021,1610168,2021,Bosnia and Herzegovina,Europe,Europe-Male
11902,Bosnia and Herzegovina,BIH,Male,2022,1591814,2022,Bosnia and Herzegovina,Europe,Europe-Male
11903,Bosnia and Herzegovina,BIH,Male,2023,1580360,2023,Bosnia and Herzegovina,Europe,Europe-Male
11944,Belarus,BLR,Male,2000,4648837,2000,Belarus,Europe,Europe-Male
11945,Belarus,BLR,Male,2001,4623156,2001,Belarus,Europe,Europe-Male
11946,Belarus,BLR,Male,2002,4591597,2002,Belarus,Europe,Europe-Male
11947,Belarus,BLR,Male,2003,4556725,2003,Belarus,Europe,Europe-Male
11948,Belarus,BLR,Male,2004,4523002,2004,Belarus,Europe,Europe-Male
11949,Belarus,BLR,Male,2005,4489280,2005,Belarus,Europe,Europe-Male
11950,Belarus,BLR,Male,2006,4459004,2006,Belarus,Europe,Europe-Male
11951,Belarus,BLR,Male,2007,4436621,2007,Belarus,Europe,Europe-Male
11952,Belarus,BLR,Male,2008,4419504,2008,Belarus,Europe,Europe-Male
11953,Belarus,BLR,Male,2009,4406288,2009,Belarus,Europe,Europe-Male
11954,Belarus,BLR,Male,2010,4393551,2010,Belarus,Europe,Europe-Male
11955,Belarus,BLR,Male,2011,4379214,2011,Belarus,Europe,Europe-Male
11956,Belarus,BLR,Male,2012,4369319,2012,Belarus,Europe,Europe-Male
11957,Belarus,BLR,Male,2013,4366594,2013,Belarus,Europe,Europe-Male
11958,Belarus,BLR,Male,2014,4368497,2014,Belarus,Europe,Europe-Male
11959,Belarus,BLR,Male,2015,4374019,2015,Belarus,Europe,Europe-Male
11960,Belarus,BLR,Male,2016,4377765,2016,Belarus,Europe,Europe-Male
11961,Belarus,BLR,Male,2017,4372291,2017,Belarus,Europe,Europe-Male
11962,Belarus,BLR,Male,2018,4361667,2018,Belarus,Europe,Europe-Male
11963,Belarus,BLR,Male,2019,4350290,2019,Belarus,Europe,Europe-Male
11964,Belarus,BLR,Male,2020,4327916,2020,Belarus,Europe,Europe-Male
11965,Belarus,BLR,Male,2021,4287977,2021,Belarus,Europe,Europe-Male
11966,Belarus,BLR,Male,2022,4248965,2022,Belarus,Europe,Europe-Male
11967,Belarus,BLR,Male,2023,4223098,2023,Belarus,Europe,Europe-Male
12520,Switzerland,CHE,Male,2000,3510707,2000,Switzerland,Europe,Europe-Male
12521,Switzerland,CHE,Male,2001,3533011,2001,Switzerland,Europe,Europe-Male
12522,Switzerland,CHE,Male,2002,3561139,2002,Switzerland,Europe,Europe-Male
12523,Switzerland,CHE,Male,2003,3589820,2003,Switzerland,Europe,Europe-Male
12524,Switzerland,CHE,Male,2004,3616695,2004,Switzerland,Europe,Europe-Male
12525,Switzerland,CHE,Male,2005,3642259,2005,Switzerland,Europe,Europe-Male
12526,Switzerland,CHE,Male,2006,3667699,2006,Switzerland,Europe,Europe-Male
12527,Switzerland,CHE,Male,2007,3705120,2007,Switzerland,Europe,Europe-Male
12528,Switzerland,CHE,Male,2008,3758858,2008,Switzerland,Europe,Europe-Male
12529,Switzerland,CHE,Male,2009,3810541,2009,Switzerland,Europe,Europe-Male
